date,service_id,counts,status,owner_id,customer_id
8/8/2034,474,2,تم التأكيد,2,1420
8/9/2034,212,2,تم التأكيد,4,731
8/10/2034,89,10,تم التأكيد,13,1841
8/11/2034,494,6,تم التأكيد,84,4109
8/12/2034,327,8,تم التأكيد,7,1333
8/13/2034,119,8,تم التأكيد,49,817
8/14/2034,141,2,تم التأكيد,6,1319
8/15/2034,185,7,تم التأكيد,76,1419
8/16/2034,309,8,تم التأكيد,30,1080
8/17/2034,158,3,تم التأكيد,41,84
8/18/2034,234,8,تم التأكيد,14,4101
8/19/2034,303,2,تم التأكيد,65,265
8/20/2034,175,7,تم التأكيد,78,3997
8/21/2034,139,7,تم التأكيد,56,3572
8/22/2034,454,4,تم التأكيد,66,1788
8/23/2034,237,1,تم التأكيد,12,349
8/24/2034,175,10,تم التأكيد,52,3273
8/25/2034,437,8,تم التأكيد,71,4314
8/26/2034,10,3,تم التأكيد,13,297
8/27/2034,233,3,تم التأكيد,28,1888
8/28/2034,408,1,تم التأكيد,31,3249
8/29/2034,120,5,تم التأكيد,19,2492
8/30/2034,261,6,تم التأكيد,22,1596
8/31/2034,490,9,تم التأكيد,76,4560
9/1/2034,402,1,تم التأكيد,86,3481
9/2/2034,170,5,تم التأكيد,47,214
9/3/2034,390,9,تم التأكيد,92,1082
9/4/2034,173,7,تم التأكيد,50,2500
9/5/2034,487,2,تم التأكيد,7,4733
9/6/2034,487,7,تم التأكيد,55,2186
9/7/2034,368,1,تم التأكيد,28,4616
9/8/2034,347,10,تم التأكيد,78,2635
9/9/2034,459,9,تم التأكيد,55,3166
9/10/2034,398,6,تم التأكيد,20,643
9/11/2034,294,9,تم التأكيد,99,3317
9/12/2034,377,3,تم التأكيد,58,4349
9/13/2034,201,9,تم التأكيد,99,2099
9/14/2034,82,4,تم التأكيد,14,2094
9/15/2034,127,2,تم التأكيد,5,701
9/16/2034,471,10,تم التأكيد,1,1097
9/17/2034,106,9,تم التأكيد,72,288
9/18/2034,321,9,تم التأكيد,19,2968
9/19/2034,410,7,تم التأكيد,58,4036
9/20/2034,92,4,تم التأكيد,96,4835
9/21/2034,55,5,تم التأكيد,75,3243
9/22/2034,411,4,تم التأكيد,61,642
9/23/2034,266,1,تم التأكيد,99,60
9/24/2034,335,1,تم التأكيد,94,1395
9/25/2034,436,8,تم التأكيد,50,569
9/26/2034,252,4,تم التأكيد,21,2636
9/27/2034,87,8,تم التأكيد,84,3876
9/28/2034,439,2,تم التأكيد,68,436
9/29/2034,404,10,تم التأكيد,62,3108
9/30/2034,269,5,تم التأكيد,65,314
10/1/2034,230,7,تم التأكيد,70,346
10/2/2034,360,8,تم التأكيد,59,2157
10/3/2034,296,9,تم التأكيد,55,2271
10/4/2034,415,10,تم التأكيد,17,1981
10/5/2034,434,4,تم التأكيد,83,1919
10/6/2034,413,4,تم التأكيد,35,1212
10/7/2034,27,4,تم التأكيد,87,4599
10/8/2034,20,4,تم التأكيد,83,24
10/9/2034,398,4,تم التأكيد,4,1120
10/10/2034,75,4,تم التأكيد,78,4053
10/11/2034,143,2,تم التأكيد,43,450
10/12/2034,221,4,تم التأكيد,13,2892
10/13/2034,488,1,تم التأكيد,21,1075
10/14/2034,1,4,تم التأكيد,60,4724
10/15/2034,409,1,تم التأكيد,99,4025
10/16/2034,226,8,تم التأكيد,61,2002
10/17/2034,64,3,تم التأكيد,17,2010
10/18/2034,401,3,تم التأكيد,92,4248
10/19/2034,244,3,تم التأكيد,56,342
10/20/2034,321,7,تم التأكيد,41,654
10/21/2034,229,9,تم التأكيد,22,4884
10/22/2034,410,8,تم التأكيد,36,2297
10/23/2034,452,10,تم التأكيد,81,4665
10/24/2034,98,9,تم التأكيد,35,1496
10/25/2034,169,3,تم التأكيد,98,815
10/26/2034,285,3,تم التأكيد,90,2430
10/27/2034,150,3,تم التأكيد,31,3776
10/28/2034,353,10,تم التأكيد,29,2329
10/29/2034,38,7,تم التأكيد,87,3320
10/30/2034,336,2,تم التأكيد,52,173
10/31/2034,362,8,تم التأكيد,16,1734
11/1/2034,494,3,تم التأكيد,15,171
11/2/2034,395,8,تم التأكيد,52,683
11/3/2034,229,2,تم التأكيد,93,3821
11/4/2034,492,2,تم التأكيد,82,2488
11/5/2034,425,5,تم التأكيد,13,4479
11/6/2034,488,9,تم التأكيد,10,663
11/7/2034,319,4,تم التأكيد,54,3617
11/8/2034,193,8,تم التأكيد,87,3459
11/9/2034,49,3,تم التأكيد,6,2906
11/10/2034,264,3,تم التأكيد,39,1500
11/11/2034,252,2,تم التأكيد,52,414
11/12/2034,179,3,تم التأكيد,70,4754
11/13/2034,214,2,تم التأكيد,15,3244
11/14/2034,223,3,تم التأكيد,4,4579
11/15/2034,326,7,تم التأكيد,67,2241
11/16/2034,218,7,تم التأكيد,27,3952
11/17/2034,53,10,تم التأكيد,33,1210
11/18/2034,182,1,تم التأكيد,46,1141
11/19/2034,6,8,تم التأكيد,92,3007
11/20/2034,55,6,تم التأكيد,99,2377
11/21/2034,53,6,تم التأكيد,4,4553
11/22/2034,119,1,تم التأكيد,19,4670
11/23/2034,212,7,تم التأكيد,21,1549
11/24/2034,261,9,تم التأكيد,99,3886
11/25/2034,296,3,تم التأكيد,69,3126
11/26/2034,5,5,تم التأكيد,99,4365
11/27/2034,184,5,تم التأكيد,35,3069
11/28/2034,471,7,تم التأكيد,45,863
11/29/2034,416,1,تم التأكيد,79,4621
11/30/2034,360,9,تم التأكيد,19,2955
12/1/2034,438,10,تم التأكيد,63,3990
12/2/2034,131,6,تم التأكيد,1,700
12/3/2034,236,4,تم التأكيد,95,2303
12/4/2034,133,1,تم التأكيد,3,3470
12/5/2034,99,8,تم التأكيد,65,2469
12/6/2034,138,7,تم التأكيد,37,2717
12/7/2034,233,2,تم التأكيد,59,4119
12/8/2034,50,3,تم التأكيد,38,4868
12/9/2034,269,7,تم التأكيد,94,2097
12/10/2034,142,9,تم التأكيد,56,3825
12/11/2034,297,9,تم التأكيد,85,1915
12/12/2034,101,3,تم التأكيد,6,2288
12/13/2034,431,8,تم التأكيد,66,3787
12/14/2034,338,1,تم التأكيد,39,1727
12/15/2034,170,2,تم التأكيد,26,4558
12/16/2034,103,10,تم التأكيد,93,2551
12/17/2034,29,9,تم التأكيد,62,4011
12/18/2034,83,9,تم التأكيد,81,3289
12/19/2034,185,4,تم التأكيد,77,1011
12/20/2034,419,6,تم التأكيد,54,1771
12/21/2034,220,2,تم التأكيد,71,3886
12/22/2034,410,1,تم التأكيد,36,1343
12/23/2034,301,5,تم التأكيد,73,581
12/24/2034,342,6,تم التأكيد,35,4646
12/25/2034,397,9,تم التأكيد,32,4715
12/26/2034,235,9,تم التأكيد,96,255
12/27/2034,268,1,تم التأكيد,12,1481
12/28/2034,478,7,تم التأكيد,61,1891
12/29/2034,388,2,تم التأكيد,8,2930
12/30/2034,203,10,تم التأكيد,59,1487
12/31/2034,120,6,تم التأكيد,59,3943
1/1/2035,71,10,تم التأكيد,96,3098
1/2/2035,40,4,تم التأكيد,58,4887
1/3/2035,132,5,تم التأكيد,31,2731
1/4/2035,439,3,تم التأكيد,22,1363
1/5/2035,228,1,تم التأكيد,3,2694
1/6/2035,93,6,تم التأكيد,75,4302
1/7/2035,141,2,تم التأكيد,8,4719
1/8/2035,402,5,تم التأكيد,34,934
1/9/2035,76,6,تم التأكيد,67,689
1/10/2035,394,8,تم التأكيد,98,4525
1/11/2035,222,6,تم التأكيد,51,3047
1/12/2035,174,10,تم التأكيد,89,2847
1/13/2035,167,2,تم التأكيد,79,1150
1/14/2035,8,1,تم التأكيد,53,3071
1/15/2035,327,4,تم التأكيد,39,3236
1/16/2035,395,7,تم التأكيد,22,3239
1/17/2035,20,4,تم التأكيد,6,3221
1/18/2035,132,2,تم التأكيد,70,252
1/19/2035,102,9,تم التأكيد,82,1397
1/20/2035,447,5,تم التأكيد,86,1197
1/21/2035,457,2,تم التأكيد,58,1711
1/22/2035,362,7,تم التأكيد,62,1273
1/23/2035,156,1,تم التأكيد,64,4361
1/24/2035,314,10,تم التأكيد,41,1562
1/25/2035,134,9,تم التأكيد,8,612
1/26/2035,5,4,تم التأكيد,30,1984
1/27/2035,217,9,تم التأكيد,68,1777
1/28/2035,239,1,تم التأكيد,91,3343
1/29/2035,71,5,تم التأكيد,33,2035
1/30/2035,168,6,تم التأكيد,10,3738
1/31/2035,424,1,تم التأكيد,20,1037
2/1/2035,97,10,تم التأكيد,41,2083
2/2/2035,61,7,تم التأكيد,38,4690
2/3/2035,22,4,تم التأكيد,49,2525
2/4/2035,468,7,تم التأكيد,75,3375
2/5/2035,373,6,تم التأكيد,98,248
2/6/2035,457,4,تم التأكيد,77,3914
2/7/2035,84,10,تم التأكيد,62,4523
2/8/2035,186,2,تم التأكيد,60,4482
2/9/2035,313,7,تم التأكيد,45,4320
2/10/2035,257,7,تم التأكيد,50,4682
2/11/2035,13,2,تم التأكيد,4,1932
2/12/2035,235,7,تم التأكيد,89,3291
2/13/2035,394,5,تم التأكيد,35,3044
2/14/2035,400,10,تم التأكيد,51,2575
2/15/2035,158,9,تم التأكيد,93,4136
2/16/2035,404,9,تم التأكيد,65,733
2/17/2035,300,6,تم التأكيد,96,3738
2/18/2035,455,6,تم التأكيد,41,1553
2/19/2035,483,4,تم التأكيد,78,2862
2/20/2035,69,4,تم التأكيد,41,1637
2/21/2035,281,9,تم التأكيد,4,4609
2/22/2035,30,1,تم التأكيد,59,1098
2/23/2035,495,8,تم التأكيد,95,4811
2/24/2035,103,9,تم التأكيد,71,3722
2/25/2035,150,9,تم التأكيد,31,4147
2/26/2035,389,6,تم التأكيد,8,1581
2/27/2035,4,3,تم التأكيد,12,2376
2/28/2035,198,6,تم التأكيد,84,3311
3/1/2035,179,7,تم التأكيد,32,2051
3/2/2035,39,4,تم التأكيد,82,1036
3/3/2035,23,3,تم التأكيد,12,3707
3/4/2035,181,4,تم التأكيد,99,1798
3/5/2035,286,4,تم التأكيد,43,324
3/6/2035,214,3,تم التأكيد,91,3912
3/7/2035,352,5,تم التأكيد,12,2185
3/8/2035,481,2,تم التأكيد,64,2828
3/9/2035,398,10,تم التأكيد,3,764
3/10/2035,302,2,تم التأكيد,23,286
3/11/2035,291,7,تم التأكيد,92,1804
3/12/2035,368,4,تم التأكيد,13,236
3/13/2035,119,4,تم التأكيد,50,2975
3/14/2035,284,4,تم التأكيد,9,4371
3/15/2035,109,5,تم التأكيد,63,2221
3/16/2035,240,7,تم التأكيد,52,251
3/17/2035,140,6,تم التأكيد,20,1385
3/18/2035,312,9,تم التأكيد,56,3032
3/19/2035,137,6,تم التأكيد,7,4622
3/20/2035,353,10,تم التأكيد,46,4843
3/21/2035,107,6,تم التأكيد,66,663
3/22/2035,298,8,تم التأكيد,69,4935
3/23/2035,210,2,تم التأكيد,91,643
3/24/2035,185,6,تم التأكيد,41,438
3/25/2035,146,9,تم التأكيد,100,1486
3/26/2035,379,8,تم التأكيد,3,1170
3/27/2035,322,3,تم التأكيد,7,2453
3/28/2035,397,1,تم التأكيد,92,4693
3/29/2035,441,7,تم التأكيد,71,618
3/30/2035,339,4,تم التأكيد,46,848
3/31/2035,268,7,تم التأكيد,81,1994
4/1/2035,273,10,تم التأكيد,8,1237
4/2/2035,373,4,تم التأكيد,82,1662
4/3/2035,40,9,تم التأكيد,45,1652
4/4/2035,316,6,تم التأكيد,9,3533
4/5/2035,207,2,تم التأكيد,88,2137
4/6/2035,141,10,تم التأكيد,13,921
4/7/2035,208,2,تم التأكيد,74,4705
4/8/2035,385,3,تم التأكيد,58,1252
4/9/2035,437,3,تم التأكيد,89,739
4/10/2035,290,7,تم التأكيد,84,774
4/11/2035,335,8,تم التأكيد,47,2795
4/12/2035,114,7,تم التأكيد,69,1323
4/13/2035,208,5,تم التأكيد,75,4837
4/14/2035,165,4,تم التأكيد,20,1611
4/15/2035,77,3,تم التأكيد,12,3370
4/16/2035,116,5,تم التأكيد,75,2504
4/17/2035,340,7,تم التأكيد,58,1416
4/18/2035,309,4,تم التأكيد,84,232
4/19/2035,322,4,تم التأكيد,69,3112
4/20/2035,257,2,تم التأكيد,74,3866
4/21/2035,414,7,تم التأكيد,14,1867
4/22/2035,125,3,تم التأكيد,84,2625
4/23/2035,401,10,تم التأكيد,23,4652
4/24/2035,178,4,تم التأكيد,66,1222
4/25/2035,243,8,تم التأكيد,44,4337
4/26/2035,428,8,تم التأكيد,51,4099
4/27/2035,182,1,تم التأكيد,62,2590
4/28/2035,116,8,تم التأكيد,34,3689
4/29/2035,40,4,تم التأكيد,68,130
4/30/2035,106,6,تم التأكيد,51,3484
5/1/2035,318,4,تم التأكيد,80,1464
5/2/2035,197,2,تم التأكيد,86,752
5/3/2035,464,7,تم التأكيد,71,3491
5/4/2035,346,8,تم التأكيد,70,3928
5/5/2035,308,6,تم التأكيد,70,2178
5/6/2035,250,5,تم التأكيد,14,4160
5/7/2035,260,8,تم التأكيد,18,4741
5/8/2035,418,10,تم التأكيد,27,4312
5/9/2035,72,2,تم التأكيد,55,499
5/10/2035,199,1,تم التأكيد,11,2970
5/11/2035,22,4,تم التأكيد,85,4185
5/12/2035,169,5,تم التأكيد,78,897
5/13/2035,447,6,تم التأكيد,54,4895
5/14/2035,208,3,تم التأكيد,78,4359
5/15/2035,481,3,تم التأكيد,100,1225
5/16/2035,217,2,تم التأكيد,38,267
5/17/2035,105,7,تم التأكيد,32,885
5/18/2035,313,1,تم التأكيد,48,2613
5/19/2035,469,1,تم التأكيد,10,1148
5/20/2035,125,6,تم التأكيد,39,105
5/21/2035,12,7,تم التأكيد,42,152
5/22/2035,183,6,تم التأكيد,19,3812
5/23/2035,447,3,تم التأكيد,17,2629
5/24/2035,81,10,تم التأكيد,30,2209
5/25/2035,301,5,تم التأكيد,81,414
5/26/2035,395,4,تم التأكيد,60,2606
5/27/2035,464,8,تم التأكيد,70,2142
5/28/2035,324,5,تم التأكيد,91,1014
5/29/2035,174,5,تم التأكيد,87,4522
5/30/2035,399,9,تم التأكيد,70,3533
5/31/2035,135,1,تم التأكيد,37,1806
6/1/2035,129,8,تم التأكيد,29,2950
6/2/2035,468,3,تم التأكيد,2,2341
6/3/2035,264,10,تم التأكيد,49,4433
6/4/2035,1,2,تم التأكيد,11,3901
6/5/2035,21,5,تم التأكيد,23,4600
6/6/2035,266,1,تم التأكيد,89,2690
6/7/2035,140,8,تم التأكيد,55,3429
6/8/2035,272,7,تم التأكيد,89,162
6/9/2035,180,1,تم التأكيد,21,2877
6/10/2035,52,1,تم التأكيد,31,4353
6/11/2035,290,9,تم التأكيد,81,4977
6/12/2035,482,10,تم التأكيد,38,2788
6/13/2035,54,9,تم التأكيد,91,511
6/14/2035,240,6,تم التأكيد,73,1930
6/15/2035,73,9,تم التأكيد,49,4733
6/16/2035,360,4,تم التأكيد,49,2349
6/17/2035,127,8,تم التأكيد,53,2177
6/18/2035,178,10,تم التأكيد,20,720
6/19/2035,408,9,تم التأكيد,26,1580
6/20/2035,232,9,تم التأكيد,93,2152
6/21/2035,423,7,تم التأكيد,73,3403
6/22/2035,121,2,تم التأكيد,10,2325
6/23/2035,176,3,تم التأكيد,48,1103
6/24/2035,308,10,تم التأكيد,37,836
6/25/2035,174,5,تم التأكيد,21,3363
6/26/2035,162,8,تم التأكيد,92,4507
6/27/2035,55,7,تم التأكيد,42,4642
6/28/2035,315,8,تم التأكيد,33,4766
6/29/2035,390,5,تم التأكيد,53,4124
6/30/2035,412,2,تم التأكيد,43,39
7/1/2035,168,10,تم التأكيد,17,1367
7/2/2035,457,2,تم التأكيد,3,4724
7/3/2035,291,8,تم التأكيد,29,3580
7/4/2035,104,3,تم التأكيد,36,947
7/5/2035,260,6,تم التأكيد,53,1701
7/6/2035,274,2,تم التأكيد,23,3118
7/7/2035,127,6,تم التأكيد,16,2844
7/8/2035,490,7,تم التأكيد,88,3084
7/9/2035,36,3,تم التأكيد,2,1502
7/10/2035,80,10,تم التأكيد,73,2806
7/11/2035,172,6,تم التأكيد,82,878
7/12/2035,83,8,تم التأكيد,1,441
7/13/2035,446,1,تم التأكيد,37,3232
7/14/2035,176,2,تم التأكيد,88,1086
7/15/2035,84,6,تم التأكيد,69,2353
7/16/2035,455,7,تم التأكيد,47,2878
7/17/2035,88,7,تم التأكيد,76,348
7/18/2035,366,1,تم التأكيد,19,4172
7/19/2035,156,1,تم التأكيد,37,3319
7/20/2035,196,3,تم التأكيد,69,733
7/21/2035,12,6,تم التأكيد,84,3679
7/22/2035,213,8,تم التأكيد,92,3290
7/23/2035,368,10,تم التأكيد,35,3211
7/24/2035,495,6,تم التأكيد,63,3787
7/25/2035,67,10,تم التأكيد,13,4765
7/26/2035,446,5,تم التأكيد,2,3683
7/27/2035,96,9,تم التأكيد,32,3320
7/28/2035,7,7,تم التأكيد,76,4316
7/29/2035,170,4,تم التأكيد,67,1581
7/30/2035,127,10,تم التأكيد,61,312
7/31/2035,305,7,تم التأكيد,38,2752
8/1/2035,287,5,تم التأكيد,98,2240
8/2/2035,282,10,تم التأكيد,15,3562
8/3/2035,395,5,تم التأكيد,88,4206
8/4/2035,356,7,تم التأكيد,69,858
8/5/2035,497,5,تم التأكيد,83,1011
8/6/2035,394,1,تم التأكيد,40,1623
8/7/2035,198,5,تم التأكيد,62,3990
8/8/2035,107,6,تم التأكيد,12,1930
8/9/2035,270,1,تم التأكيد,27,2065
8/10/2035,476,7,تم التأكيد,63,1611
8/11/2035,174,8,تم التأكيد,1,4241
8/12/2035,394,7,تم التأكيد,92,442
8/13/2035,247,9,تم التأكيد,51,857
8/14/2035,189,1,تم التأكيد,38,2414
8/15/2035,414,10,تم التأكيد,75,2516
8/16/2035,83,6,تم التأكيد,55,3905
8/17/2035,247,3,تم التأكيد,68,1762
8/18/2035,293,1,تم التأكيد,62,4810
8/19/2035,436,6,تم التأكيد,46,4065
8/20/2035,65,10,تم التأكيد,16,3376
8/21/2035,77,2,تم التأكيد,85,3615
8/22/2035,172,6,تم التأكيد,54,4929
8/23/2035,289,9,تم التأكيد,70,2630
8/24/2035,20,8,تم التأكيد,61,1762
8/25/2035,206,10,تم التأكيد,5,2251
8/26/2035,393,7,تم التأكيد,75,1455
8/27/2035,453,5,تم التأكيد,66,1053
8/28/2035,360,3,تم التأكيد,39,1461
8/29/2035,452,2,تم التأكيد,24,3246
8/30/2035,449,6,تم التأكيد,96,3637
8/31/2035,323,10,تم التأكيد,60,3483
9/1/2035,108,7,تم التأكيد,42,3898
9/2/2035,243,10,تم التأكيد,44,4089
9/3/2035,11,5,تم التأكيد,10,464
9/4/2035,160,3,تم التأكيد,63,1408
9/5/2035,111,2,تم التأكيد,86,1398
9/6/2035,162,6,تم التأكيد,99,866
9/7/2035,467,8,تم التأكيد,77,1046
9/8/2035,73,3,تم التأكيد,28,114
9/9/2035,141,10,تم التأكيد,93,676
9/10/2035,429,1,تم التأكيد,95,3578
9/11/2035,464,5,تم التأكيد,63,2805
9/12/2035,128,9,تم التأكيد,62,2665
9/13/2035,185,8,تم التأكيد,39,4810
9/14/2035,239,7,تم التأكيد,92,3851
9/15/2035,280,6,تم التأكيد,8,2556
9/16/2035,270,2,تم التأكيد,63,4386
9/17/2035,201,9,تم التأكيد,54,3778
9/18/2035,344,6,تم التأكيد,89,4287
9/19/2035,320,8,تم التأكيد,48,2583
9/20/2035,281,4,تم التأكيد,20,1717
9/21/2035,185,10,تم التأكيد,28,4052
9/22/2035,181,4,تم التأكيد,48,2958
9/23/2035,67,7,تم التأكيد,84,1980
9/24/2035,495,6,تم التأكيد,49,4319
9/25/2035,263,1,تم التأكيد,31,2360
9/26/2035,419,2,تم التأكيد,1,1383
9/27/2035,277,9,تم التأكيد,10,3223
9/28/2035,148,1,تم التأكيد,26,422
9/29/2035,191,6,تم التأكيد,82,2049
9/30/2035,36,6,تم التأكيد,37,3749
10/1/2035,222,4,تم التأكيد,60,32
10/2/2035,54,2,تم التأكيد,41,450
10/3/2035,441,5,تم التأكيد,8,4215
10/4/2035,123,1,تم التأكيد,77,3742
10/5/2035,97,4,تم التأكيد,100,1703
10/6/2035,195,4,تم التأكيد,75,2490
10/7/2035,470,7,تم التأكيد,33,3064
10/8/2035,201,10,تم التأكيد,48,1845
10/9/2035,115,3,تم التأكيد,39,1477
10/10/2035,110,4,تم التأكيد,75,3375
10/11/2035,181,9,تم التأكيد,39,4172
10/12/2035,470,2,تم التأكيد,92,1092
10/13/2035,313,8,تم التأكيد,31,3276
10/14/2035,489,2,تم التأكيد,89,4655
10/15/2035,159,6,تم التأكيد,86,3531
10/16/2035,361,4,تم التأكيد,14,2800
10/17/2035,60,10,تم التأكيد,67,2786
10/18/2035,88,2,تم التأكيد,63,2922
10/19/2035,300,2,تم التأكيد,11,3259
10/20/2035,302,4,تم التأكيد,37,2109
10/21/2035,112,4,تم التأكيد,89,2489
10/22/2035,371,5,تم التأكيد,97,2889
10/23/2035,255,1,تم التأكيد,25,3488
10/24/2035,98,7,تم التأكيد,1,1598
10/25/2035,380,2,تم التأكيد,48,438
10/26/2035,292,2,تم التأكيد,46,301
10/27/2035,172,1,تم التأكيد,28,308
10/28/2035,74,10,تم التأكيد,15,4066
10/29/2035,298,1,تم التأكيد,80,1894
10/30/2035,271,9,تم التأكيد,94,2021
10/31/2035,499,1,تم التأكيد,35,4063
11/1/2035,189,10,تم التأكيد,44,3163
11/2/2035,376,2,تم التأكيد,48,1289
11/3/2035,126,9,تم التأكيد,42,2252
11/4/2035,259,1,تم التأكيد,26,3199
11/5/2035,132,4,تم التأكيد,13,3568
11/6/2035,376,2,تم التأكيد,26,1658
11/7/2035,498,9,تم التأكيد,20,555
11/8/2035,4,6,تم التأكيد,94,3654
11/9/2035,26,9,تم التأكيد,70,2687
11/10/2035,67,2,تم التأكيد,10,3133
11/11/2035,159,2,تم التأكيد,42,726
11/12/2035,128,6,تم التأكيد,100,1055
11/13/2035,336,10,تم التأكيد,44,4606
11/14/2035,363,4,تم التأكيد,87,2803
11/15/2035,168,8,تم التأكيد,61,3394
11/16/2035,56,1,تم التأكيد,70,4466
11/17/2035,32,7,تم التأكيد,47,3298
11/18/2035,440,10,تم التأكيد,87,4190
11/19/2035,363,1,تم التأكيد,50,4289
11/20/2035,157,4,تم التأكيد,84,953
11/21/2035,375,1,تم التأكيد,90,15
11/22/2035,56,6,تم التأكيد,5,2484
11/23/2035,339,10,تم التأكيد,97,468
11/24/2035,207,4,تم التأكيد,2,2984
11/25/2035,443,10,تم التأكيد,54,4861
11/26/2035,134,5,تم التأكيد,72,2047
11/27/2035,298,2,تم التأكيد,68,2158
11/28/2035,112,3,تم التأكيد,88,1824
11/29/2035,43,9,تم التأكيد,38,3175
11/30/2035,301,3,تم التأكيد,77,1139
12/1/2035,218,5,تم التأكيد,19,3194
12/2/2035,92,4,تم التأكيد,23,1977
12/3/2035,387,2,تم التأكيد,3,3496
12/4/2035,92,9,تم التأكيد,14,1740
12/5/2035,20,10,تم التأكيد,31,750
12/6/2035,136,5,تم التأكيد,41,3873
12/7/2035,123,3,تم التأكيد,75,2173
12/8/2035,385,3,تم التأكيد,89,4391
12/9/2035,38,10,تم التأكيد,18,472
12/10/2035,427,6,تم التأكيد,61,715
12/11/2035,162,2,تم التأكيد,29,4622
12/12/2035,50,4,تم التأكيد,89,1486
12/13/2035,216,6,تم التأكيد,32,3939
12/14/2035,28,10,تم التأكيد,22,1592
12/15/2035,284,8,تم التأكيد,24,3464
12/16/2035,17,7,تم التأكيد,34,4684
12/17/2035,388,3,تم التأكيد,18,2464
12/18/2035,479,3,تم التأكيد,10,4088
12/19/2035,219,1,تم التأكيد,56,4273
12/20/2035,397,6,تم التأكيد,49,4239
12/21/2035,334,6,تم التأكيد,35,4533
12/22/2035,108,5,تم التأكيد,97,4183
12/23/2035,349,8,تم التأكيد,90,912
12/24/2035,204,4,تم التأكيد,34,3578
12/25/2035,206,9,تم التأكيد,85,4666
12/26/2035,52,4,تم التأكيد,96,1478
12/27/2035,22,1,تم التأكيد,38,592
12/28/2035,38,3,تم التأكيد,26,642
12/29/2035,77,8,تم التأكيد,51,3324
12/30/2035,258,1,تم التأكيد,41,2730
12/31/2035,79,3,تم التأكيد,89,4894
1/1/2036,283,10,تم التأكيد,40,1456
1/2/2036,176,5,تم التأكيد,59,3153
1/3/2036,157,7,تم التأكيد,31,2010
1/4/2036,13,5,تم التأكيد,61,3580
1/5/2036,302,6,تم التأكيد,30,366
1/6/2036,186,5,تم التأكيد,95,464
1/7/2036,443,1,تم التأكيد,84,577
1/8/2036,217,6,تم التأكيد,71,3075
1/9/2036,369,9,تم التأكيد,2,429
1/10/2036,195,8,تم التأكيد,40,1848
1/11/2036,73,1,تم التأكيد,53,1852
1/12/2036,65,6,تم التأكيد,3,4545
1/13/2036,467,7,تم التأكيد,58,3531
1/14/2036,458,4,تم التأكيد,85,4436
1/15/2036,128,2,تم التأكيد,97,857
1/16/2036,112,1,تم التأكيد,32,1973
1/17/2036,64,1,تم التأكيد,10,2996
1/18/2036,283,8,تم التأكيد,84,2448
1/19/2036,399,2,تم التأكيد,100,2752
1/20/2036,444,8,تم التأكيد,71,4482
1/21/2036,40,5,تم التأكيد,52,131
1/22/2036,319,1,تم التأكيد,3,3805
1/23/2036,232,7,تم التأكيد,85,4098
1/24/2036,370,10,تم التأكيد,49,3053
1/25/2036,232,5,تم التأكيد,90,1406
1/26/2036,480,1,تم التأكيد,98,1023
1/27/2036,100,4,تم التأكيد,76,3003
1/28/2036,436,3,تم التأكيد,5,1853
1/29/2036,255,7,تم التأكيد,95,2232
1/30/2036,72,10,تم التأكيد,70,3687
1/31/2036,128,1,تم التأكيد,31,3065
2/1/2036,230,7,تم التأكيد,57,2803
2/2/2036,94,5,تم التأكيد,96,973
2/3/2036,481,7,تم التأكيد,60,220
2/4/2036,104,8,تم التأكيد,73,2727
2/5/2036,76,9,تم التأكيد,65,384
2/6/2036,94,1,تم التأكيد,46,2907
2/7/2036,77,6,تم التأكيد,83,2422
2/8/2036,411,4,تم التأكيد,90,3325
2/9/2036,268,1,تم التأكيد,44,2011
2/10/2036,136,2,تم التأكيد,58,4675
2/11/2036,313,8,تم التأكيد,33,294
2/12/2036,442,5,تم التأكيد,40,2870
2/13/2036,25,7,تم التأكيد,64,4119
2/14/2036,496,3,تم التأكيد,37,2996
2/15/2036,477,9,تم التأكيد,27,3926
2/16/2036,278,3,تم التأكيد,28,205
2/17/2036,270,3,تم التأكيد,9,3083
2/18/2036,445,1,تم التأكيد,44,457
2/19/2036,397,4,تم التأكيد,35,1420
2/20/2036,426,8,تم التأكيد,52,3313
2/21/2036,234,4,تم التأكيد,35,3466
2/22/2036,292,6,تم التأكيد,84,4405
2/23/2036,243,6,تم التأكيد,79,931
2/24/2036,288,1,تم التأكيد,59,3107
2/25/2036,455,2,تم التأكيد,27,702
2/26/2036,128,8,تم التأكيد,85,4892
2/27/2036,112,8,تم التأكيد,38,4139
2/28/2036,347,10,تم التأكيد,91,1497
2/29/2036,380,7,تم التأكيد,25,1100
3/1/2036,464,2,تم التأكيد,36,1297
3/2/2036,178,6,تم التأكيد,54,2292
3/3/2036,136,7,تم التأكيد,71,4203
3/4/2036,495,2,تم التأكيد,20,4036
3/5/2036,352,5,تم التأكيد,32,4793
3/6/2036,491,6,تم التأكيد,21,4530
3/7/2036,89,1,تم التأكيد,3,4604
3/8/2036,278,5,تم التأكيد,90,2631
3/9/2036,332,10,تم التأكيد,76,4098
3/10/2036,50,10,تم التأكيد,8,3211
3/11/2036,41,6,تم التأكيد,71,3464
3/12/2036,127,4,تم التأكيد,24,3149
3/13/2036,340,7,تم التأكيد,35,3980
3/14/2036,452,1,تم التأكيد,10,323
3/15/2036,219,8,تم التأكيد,47,493
3/16/2036,411,4,تم التأكيد,81,4172
